report_date,published_at,serie,casa_de_bolsa,remanente_ultimo,remanente_presente,acciones_tesoreria_ultimo,acciones_tesoreria_presente,acciones_circulacion_ultimo,acciones_circulacion_presente,pdf_url,pdf_sha256,fetched_at_utc
2021-12-17,2021-12-17T17:20,AA,,22215361437,21956445283,0,0,20554697460,20554697460,https://www.bmv.com.mx/docs-pub/recompra/recompra_1151107_1.pdf,95997f66996595ed614282fd0d4a2a7a28a0977db3e0d768893433697454a78d,
2021-12-17,2021-12-17T17:20,L,INBUR,22215361437,21956445283,1646777989,1659106105,43707114012,43694785896,https://www.bmv.com.mx/docs-pub/recompra/recompra_1151107_1.pdf,95997f66996595ed614282fd0d4a2a7a28a0977db3e0d768893433697454a78d,
2021-12-24,2021-12-24T16:13,A,,21447952502,21430987469,0,0,502671188,502671188,https://www.bmv.com.mx/docs-pub/recompra/recompra_1152874_1.pdf,efbc4a9fdb2d899b279261212100ffa192abb6956a3d863af43b3b5189799261,
2021-12-24,2021-12-24T16:13,AA,,21447952502,21430987469,0,0,20554697460,20554697460,https://www.bmv.com.mx/docs-pub/recompra/recompra_1152874_1.pdf,efbc4a9fdb2d899b279261212100ffa192abb6956a3d863af43b3b5189799261,
2021-12-24,2021-12-24T16:13,L,INBUR,21447952502,21430987469,1682972588,1683760649,43670919413,43670131352,https://www.bmv.com.mx/docs-pub/recompra/recompra_1152874_1.pdf,efbc4a9fdb2d899b279261212100ffa192abb6956a3d863af43b3b5189799261,
2021-12-31,2021-12-31T16:12,A,,20627960682,20612674101,0,0,502671188,502671188,https://www.bmv.com.mx/docs-pub/recompra/recompra_1154477_1.pdf,02750fbfbc315f25bb6f63d712b869eb2b9f14fca1961f2ca6677eab8f11d298,
2021-12-31,2021-12-31T16:12,AA,,20627960682,20612674101,0,0,20554697460,20554697460,https://www.bmv.com.mx/docs-pub/recompra/recompra_1154477_1.pdf,02750fbfbc315f25bb6f63d712b869eb2b9f14fca1961f2ca6677eab8f11d298,
2021-12-31,2021-12-31T16:12,L,INBUR,20627960682,20612674101,1720815733,1721520016,43633076268,43632371985,https://www.bmv.com.mx/docs-pub/recompra/recompra_1154477_1.pdf,02750fbfbc315f25bb6f63d712b869eb2b9f14fca1961f2ca6677eab8f11d298,
2022-01-07,2022-01-07T17:36,A,,20221955315,19987984894,0,0,502404175,502404175,https://www.bmv.com.mx/docs-pub/recompra/recompra_1155917_1.pdf,eba9406eebf25b847386af026e300e57a1b6ef7f700541d870b7ac02d9101ff5,
2022-01-07,2022-01-07T17:36,AA,,20221955315,19987984894,0,0,20554697460,20554697460,https://www.bmv.com.mx/docs-pub/recompra/recompra_1155917_1.pdf,eba9406eebf25b847386af026e300e57a1b6ef7f700541d870b7ac02d9101ff5,
2022-01-07,2022-01-07T17:36,L,INBUR,20221955315,19987984894,1739698644,1750856442,43614460370,43603302572,https://www.bmv.com.mx/docs-pub/recompra/recompra_1155917_1.pdf,eba9406eebf25b847386af026e300e57a1b6ef7f700541d870b7ac02d9101ff5,
2022-01-14,2022-01-14T17:03,A,,19681783408,19602673285,0,0,502404175,502404175,https://www.bmv.com.mx/docs-pub/recompra/recompra_1157784_1.pdf,bff34b25c1ab808a8c0e531388ad7eaa977ce0e7e49c64de5e8fff570f1679f1,
2022-01-14,2022-01-14T17:03,AA,,19681783408,19602673285,0,0,20554697460,20554697460,https://www.bmv.com.mx/docs-pub/recompra/recompra_1157784_1.pdf,bff34b25c1ab808a8c0e531388ad7eaa977ce0e7e49c64de5e8fff570f1679f1,
2022-01-14,2022-01-14T17:03,L,INBUR,19681783408,19602673285,1765560649,1769361351,43588598365,43584797663,https://www.bmv.com.mx/docs-pub/recompra/recompra_1157784_1.pdf,bff34b25c1ab808a8c0e531388ad7eaa977ce0e7e49c64de5e8fff570f1679f1,
2022-01-21,2022-01-21T17:17,A,,19133991310,18985972891,0,0,502404175,502404175,https://www.bmv.com.mx/docs-pub/recompra/recompra_1159700_1.pdf,a9827e5a8fb96289b180bfa7949ea312ee10b0eca144fb90f99553412b53dd34,
2022-01-21,2022-01-21T17:17,AA,,19133991310,18985972891,0,0,20554697460,20554697460,https://www.bmv.com.mx/docs-pub/recompra/recompra_1159700_1.pdf,a9827e5a8fb96289b180bfa7949ea312ee10b0eca144fb90f99553412b53dd34,
2022-01-21,2022-01-21T17:17,L,INBUR,19133991310,18985972891,1792567008,1800060649,43561592006,43554098365,https://www.bmv.com.mx/docs-pub/recompra/recompra_1159700_1.pdf,a9827e5a8fb96289b180bfa7949ea312ee10b0eca144fb90f99553412b53dd34,
2022-01-28,2022-01-28T17:06,A,,18444826898,18333095704,0,0,502404175,502404175,https://www.bmv.com.mx/docs-pub/recompra/recompra_1161355_1.pdf,9f8f432fe57283a88c09d908bcf2c3829bab4b26314afe27ca572cc3b0d2571b,
2022-01-28,2022-01-28T17:06,AA,,18444826898,18333095704,0,0,20554697460,20554697460,https://www.bmv.com.mx/docs-pub/recompra/recompra_1161355_1.pdf,9f8f432fe57283a88c09d908bcf2c3829bab4b26314afe27ca572cc3b0d2571b,
2022-01-28,2022-01-28T17:06,L,INBUR,18444826898,18333095704,1827760863,1833660649,43526398151,43520498365,https://www.bmv.com.mx/docs-pub/recompra/recompra_1161355_1.pdf,9f8f432fe57283a88c09d908bcf2c3829bab4b26314afe27ca572cc3b0d2571b,
2022-01-31,2022-01-31T16:58,A,,18333095704,18256273679,0,0,502404175,502404175,https://www.bmv.com.mx/docs-pub/recompra/recompra_1161566_1.pdf,5a2e805be54c79f4d14cc39d467f3fd78fbc5e239a6a05bfbf39ba393b25242b,
2022-01-31,2022-01-31T16:58,AA,,18333095704,18256273679,0,0,20554697460,20554697460,https://www.bmv.com.mx/docs-pub/recompra/recompra_1161566_1.pdf,5a2e805be54c79f4d14cc39d467f3fd78fbc5e239a6a05bfbf39ba393b25242b,
2022-01-31,2022-01-31T16:58,L,INBUR,18333095704,18256273679,1833660649,1837660649,43520498365,43516498365,https://www.bmv.com.mx/docs-pub/recompra/recompra_1161566_1.pdf,5a2e805be54c79f4d14cc39d467f3fd78fbc5e239a6a05bfbf39ba393b25242b,
2022-02-04,2022-02-04T17:17,A,,17939355960,17798260204,0,0,499446962,499446962,https://www.bmv.com.mx/docs-pub/recompra/recompra_1163336_1.pdf,e973653506a2e2e33f1a1dba766a1c72b2b9508cef2a70b018cb583468da1480,
2022-02-04,2022-02-04T17:17,AA,,17939355960,17798260204,0,0,20554697460,20554697460,https://www.bmv.com.mx/docs-pub/recompra/recompra_1163336_1.pdf,e973653506a2e2e33f1a1dba766a1c72b2b9508cef2a70b018cb583468da1480,
2022-02-04,2022-02-04T17:17,L,INBUR,17939355960,17798260204,1853960649,1861460649,43503155578,43495655578,https://www.bmv.com.mx/docs-pub/recompra/recompra_1163336_1.pdf,e973653506a2e2e33f1a1dba766a1c72b2b9508cef2a70b018cb583468da1480,
2022-02-11,2022-02-11T16:21,A,,17118223868,16927898172,0,0,499446962,499446962,https://www.bmv.com.mx/docs-pub/recompra/recompra_1164510_1.pdf,54d2d7b9f675620255eb36acc8ecde44acf1e529373b87ad58bed86741f3ab10,
2022-02-11,2022-02-11T16:21,AA,,17118223868,16927898172,0,0,20554697460,20554697460,https://www.bmv.com.mx/docs-pub/recompra/recompra_1164510_1.pdf,54d2d7b9f675620255eb36acc8ecde44acf1e529373b87ad58bed86741f3ab10,
2022-02-11,2022-02-11T16:21,L,INBUR,17118223868,16927898172,1897460649,1907460649,43459655578,43449655578,https://www.bmv.com.mx/docs-pub/recompra/recompra_1164510_1.pdf,54d2d7b9f675620255eb36acc8ecde44acf1e529373b87ad58bed86741f3ab10,
2022-02-18,2022-02-18T17:31,A,,16093863189,15907662821,0,0,499446962,499446962,https://www.bmv.com.mx/docs-pub/recompra/recompra_1165920_1.pdf,5fbf02a6b0d2a8431950561f95d8e7eea1354ffe6779cb2cf932951bf7aec1f1,
2022-02-18,2022-02-18T17:31,AA,,16093863189,15907662821,0,0,20554697460,20554697460,https://www.bmv.com.mx/docs-pub/recompra/recompra_1165920_1.pdf,5fbf02a6b0d2a8431950561f95d8e7eea1354ffe6779cb2cf932951bf7aec1f1,
2022-02-18,2022-02-18T17:31,L,INBUR,16093863189,15907662821,1951260649,1961260649,43405855578,43395855578,https://www.bmv.com.mx/docs-pub/recompra/recompra_1165920_1.pdf,5fbf02a6b0d2a8431950561f95d8e7eea1354ffe6779cb2cf932951bf7aec1f1,
2022-02-25,2022-02-25T17:03,A,,15210414927,15085094771,0,0,499446962,499446962,https://www.bmv.com.mx/docs-pub/recompra/recompra_1167880_1.pdf,20a4cc9634042499602e989abb649f4adced781610185f79c1c83aa2e334b2ab,
2022-02-25,2022-02-25T17:03,AA,,15210414927,15085094771,0,0,20554697460,20554697460,https://www.bmv.com.mx/docs-pub/recompra/recompra_1167880_1.pdf,20a4cc9634042499602e989abb649f4adced781610185f79c1c83aa2e334b2ab,
2022-02-25,2022-02-25T17:03,L,INBUR,15210414927,15085094771,1999460649,2006260649,43357655578,43350855578,https://www.bmv.com.mx/docs-pub/recompra/recompra_1167880_1.pdf,20a4cc9634042499602e989abb649f4adced781610185f79c1c83aa2e334b2ab,
2022-02-28,2022-02-28T17:32,A,,15085094771,14397643370,0,0,499446962,499446962,https://www.bmv.com.mx/docs-pub/recompra/recompra_1168474_1.pdf,ce030f1753ef69d245fc83a1fd366e0e93b71bdf6dbcb8566cf2d64db1e28992,
2022-02-28,2022-02-28T17:32,AA,,15085094771,14397643370,0,0,20554697460,20554697460,https://www.bmv.com.mx/docs-pub/recompra/recompra_1168474_1.pdf,ce030f1753ef69d245fc83a1fd366e0e93b71bdf6dbcb8566cf2d64db1e28992,
2022-02-28,2022-02-28T17:32,L,INBUR,15085094771,14397643370,2006260649,2043403901,43350855578,43313712326,https://www.bmv.com.mx/docs-pub/recompra/recompra_1168474_1.pdf,ce030f1753ef69d245fc83a1fd366e0e93b71bdf6dbcb8566cf2d64db1e28992,
2022-03-04,2022-03-04T17:20,A,,14056217496,13901660271,0,0,498431735,498431735,https://www.bmv.com.mx/docs-pub/recompra/recompra_1170128_1.pdf,a3c1ee53d76a54552cb54eff59f57a8d32700889bf06153dedc561db2cbe9ff0,
2022-03-04,2022-03-04T17:20,AA,,14056217496,13901660271,0,0,20554697460,20554697460,https://www.bmv.com.mx/docs-pub/recompra/recompra_1170128_1.pdf,a3c1ee53d76a54552cb54eff59f57a8d32700889bf06153dedc561db2cbe9ff0,
2022-03-04,2022-03-04T17:20,L,INBUR,14056217496,13901660271,2061260649,2069260649,43296870805,43288870805,https://www.bmv.com.mx/docs-pub/recompra/recompra_1170128_1.pdf,a3c1ee53d76a54552cb54eff59f57a8d32700889bf06153dedc561db2cbe9ff0,
2022-03-11,2022-03-11T17:02,A,,13235522531,13069128605,0,0,498431735,498431735,https://www.bmv.com.mx/docs-pub/recompra/recompra_1171800_1.pdf,7d8f1b981ea8d0a19e3afecc140bc87b8b5b7298215d77b95200784d6ba1bc1f,
2022-03-11,2022-03-11T17:02,AA,,13235522531,13069128605,0,0,20554697460,20554697460,https://www.bmv.com.mx/docs-pub/recompra/recompra_1171800_1.pdf,7d8f1b981ea8d0a19e3afecc140bc87b8b5b7298215d77b95200784d6ba1bc1f,
2022-03-11,2022-03-11T17:02,L,INBUR,13235522531,13069128605,2102905110,2111260649,43255226344,43246870805,https://www.bmv.com.mx/docs-pub/recompra/recompra_1171800_1.pdf,7d8f1b981ea8d0a19e3afecc140bc87b8b5b7298215d77b95200784d6ba1bc1f,
2022-03-18,2022-03-18T17:33,A,,12413275696,12212975615,0,0,498431735,498431735,https://www.bmv.com.mx/docs-pub/recompra/recompra_1173454_1.pdf,baf4307a83ef915b923209c41e6c3d5cfc1ab4249d59d85dca4967d927b726cd,
2022-03-18,2022-03-18T17:33,AA,,12413275696,12212975615,0,0,20554697460,20554697460,https://www.bmv.com.mx/docs-pub/recompra/recompra_1173454_1.pdf,baf4307a83ef915b923209c41e6c3d5cfc1ab4249d59d85dca4967d927b726cd,
2022-03-18,2022-03-18T17:33,L,INBUR,12413275696,12212975615,2144260649,2154260649,43213870805,43203870805,https://www.bmv.com.mx/docs-pub/recompra/recompra_1173454_1.pdf,baf4307a83ef915b923209c41e6c3d5cfc1ab4249d59d85dca4967d927b726cd,
2022-03-25,2022-03-25T17:02,A,,11880104986,11755034345,0,0,498431735,498431735,https://www.bmv.com.mx/docs-pub/recompra/recompra_1175396_1.pdf,e2a4a9892ac984d9ea5fadc5cc6e21b45a7b310399127de996f4fea5c315c3db,
2022-03-25,2022-03-25T17:02,AA,,11880104986,11755034345,0,0,20554697460,20554697460,https://www.bmv.com.mx/docs-pub/recompra/recompra_1175396_1.pdf,e2a4a9892ac984d9ea5fadc5cc6e21b45a7b310399127de996f4fea5c315c3db,
2022-03-25,2022-03-25T17:02,L,INBUR,11880104986,11755034345,2170260649,2176260649,43187870805,43181870805,https://www.bmv.com.mx/docs-pub/recompra/recompra_1175396_1.pdf,e2a4a9892ac984d9ea5fadc5cc6e21b45a7b310399127de996f4fea5c315c3db,
2022-03-31,2022-03-31T17:33,A,,11443128315,11378951462,0,0,498431735,498431735,https://www.bmv.com.mx/docs-pub/recompra/recompra_1176735_1.pdf,feaaa750313e24d60ed3a290846e54d86120e60a312e0d3d2c894163add7f1c2,
2022-03-31,2022-03-31T17:33,AA,,11443128315,11378951462,0,0,20554697460,20554697460,https://www.bmv.com.mx/docs-pub/recompra/recompra_1176735_1.pdf,feaaa750313e24d60ed3a290846e54d86120e60a312e0d3d2c894163add7f1c2,
2022-03-31,2022-03-31T17:33,L,INBUR,11443128315,11378951462,2191260649,2194310649,43166870805,43163820805,https://www.bmv.com.mx/docs-pub/recompra/recompra_1176735_1.pdf,feaaa750313e24d60ed3a290846e54d86120e60a312e0d3d2c894163add7f1c2,
2022-04-01,2022-04-01T17:59,A,,11378951462,11326215989,0,0,498063275,498063275,https://www.bmv.com.mx/docs-pub/recompra/recompra_1177173_1.pdf,8d15986dd526bf86f82075041378b616c809bda78929609cde51f10c6937581a,
2022-04-01,2022-04-01T17:59,AA,,11378951462,11326215989,0,0,20554697460,20554697460,https://www.bmv.com.mx/docs-pub/recompra/recompra_1177173_1.pdf,8d15986dd526bf86f82075041378b616c809bda78929609cde51f10c6937581a,
2022-04-01,2022-04-01T17:59,L,INBUR,11378951462,11326215989,2194310649,2196760649,43164189265,43161739265,https://www.bmv.com.mx/docs-pub/recompra/recompra_1177173_1.pdf,8d15986dd526bf86f82075041378b616c809bda78929609cde51f10c6937581a,
2022-04-08,2022-04-08T17:22,A,,11044693157,10952641825,0,0,498063275,498063275,https://www.bmv.com.mx/docs-pub/recompra/recompra_1178854_1.pdf,cf63f8a55b9b94204f2344d11db3813e78a3313da64aa72b7a2e5e952d47af0f,
2022-04-08,2022-04-08T17:22,AA,,11044693157,10952641825,0,0,20554697460,20554697460,https://www.bmv.com.mx/docs-pub/recompra/recompra_1178854_1.pdf,cf63f8a55b9b94204f2344d11db3813e78a3313da64aa72b7a2e5e952d47af0f,
2022-04-08,2022-04-08T17:22,L,INBUR,11044693157,10952641825,2209760649,2213960649,43148739265,43144539265,https://www.bmv.com.mx/docs-pub/recompra/recompra_1178854_1.pdf,cf63f8a55b9b94204f2344d11db3813e78a3313da64aa72b7a2e5e952d47af0f,
2022-04-13,2022-04-13T17:08,A,,10792594506,10733255570,0,0,498063275,498063275,https://www.bmv.com.mx/docs-pub/recompra/recompra_1179800_1.pdf,d6053c5c03807958a1d96f6b72fc868819572c9744e4953eb0801fc1ab756686,
2022-04-13,2022-04-13T17:08,AA,,10792594506,10733255570,0,0,20554697460,20554697460,https://www.bmv.com.mx/docs-pub/recompra/recompra_1179800_1.pdf,d6053c5c03807958a1d96f6b72fc868819572c9744e4953eb0801fc1ab756686,
2022-04-13,2022-04-13T17:08,L,INBUR,10792594506,10733255570,2221260649,2223960649,43137239265,43134539265,https://www.bmv.com.mx/docs-pub/recompra/recompra_1179800_1.pdf,d6053c5c03807958a1d96f6b72fc868819572c9744e4953eb0801fc1ab756686,
2022-04-22,2022-04-22T17:20,A,,36168977264,36071770776,0,0,498063275,498063275,https://www.bmv.com.mx/docs-pub/recompra/recompra_1181761_1.pdf,f8a6dbe82f595882dbe743c902c28cc5dcd53d96008507c0c99562c99d464462,
2022-04-22,2022-04-22T17:20,AA,,36168977264,36071770776,0,0,20554697460,20554697460,https://www.bmv.com.mx/docs-pub/recompra/recompra_1181761_1.pdf,f8a6dbe82f595882dbe743c902c28cc5dcd53d96008507c0c99562c99d464462,
2022-04-22,2022-04-22T17:20,L,INBUR,36168977264,36071770776,2249760649,2254260649,43108739265,43104239265,https://www.bmv.com.mx/docs-pub/recompra/recompra_1181761_1.pdf,f8a6dbe82f595882dbe743c902c28cc5dcd53d96008507c0c99562c99d464462,
2022-04-29,2022-04-29T19:08,A,,35713386226,35522092260,0,0,498063275,498063275,https://www.bmv.com.mx/docs-pub/recompra/recompra_1185479_1.pdf,5adbf22af19f899e613d5bd655ec30ab6cdd43a41a55966a46e463644f9185ad,
2022-04-29,2022-04-29T19:08,AA,,35713386226,35522092260,0,0,20554697460,20554697460,https://www.bmv.com.mx/docs-pub/recompra/recompra_1185479_1.pdf,5adbf22af19f899e613d5bd655ec30ab6cdd43a41a55966a46e463644f9185ad,
2022-04-29,2022-04-29T19:08,L,INBUR,35713386226,35522092260,2271260649,2280760847,43087239265,43077739067,https://www.bmv.com.mx/docs-pub/recompra/recompra_1185479_1.pdf,5adbf22af19f899e613d5bd655ec30ab6cdd43a41a55966a46e463644f9185ad,
2022-05-06,2022-05-06T16:55,A,,34938397966,34655286133,0,0,496832044,496832044,https://www.bmv.com.mx/docs-pub/recompra/recompra_1189051_1.pdf,c77d6f91666cbe57e23948d6545dbb4c53251d6e6c64c6fb9f203904a50c6244,
2022-05-06,2022-05-06T16:55,AA,,34938397966,34655286133,0,0,20554697460,20554697460,https://www.bmv.com.mx/docs-pub/recompra/recompra_1189051_1.pdf,c77d6f91666cbe57e23948d6545dbb4c53251d6e6c64c6fb9f203904a50c6244,
2022-05-06,2022-05-06T16:55,L,INBUR,34938397966,34655286133,2310460649,2325360649,43049270496,43034370496,https://www.bmv.com.mx/docs-pub/recompra/recompra_1189051_1.pdf,c77d6f91666cbe57e23948d6545dbb4c53251d6e6c64c6fb9f203904a50c6244,
2022-05-13,2022-05-13T17:35,A,,34176771479,33931402568,0,0,496832044,496832044,https://www.bmv.com.mx/docs-pub/recompra/recompra_1190577_1.pdf,1243ec5d173f22f7e4686f5e802e722684d072c7f2d8b7796bd4f87aecfeb307,
2022-05-13,2022-05-13T17:35,AA,,34176771479,33931402568,0,0,20554697460,20554697460,https://www.bmv.com.mx/docs-pub/recompra/recompra_1190577_1.pdf,1243ec5d173f22f7e4686f5e802e722684d072c7f2d8b7796bd4f87aecfeb307,
2022-05-13,2022-05-13T17:35,L,INBUR,34176771479,33931402568,2350260649,2362888949,43009470496,42996842196,https://www.bmv.com.mx/docs-pub/recompra/recompra_1190577_1.pdf,1243ec5d173f22f7e4686f5e802e722684d072c7f2d8b7796bd4f87aecfeb307,
2022-05-20,2022-05-20T17:12,A,,33667451080,33604012256,0,0,496832044,496832044,https://www.bmv.com.mx/docs-pub/recompra/recompra_1192574_1.pdf,47ec8bcc6c0fcca487856f50f9fd3b31e31a43191799e0fd3935f82c98a231f9,
2022-05-20,2022-05-20T17:12,AA,,33667451080,33604012256,0,0,20554697460,20554697460,https://www.bmv.com.mx/docs-pub/recompra/recompra_1192574_1.pdf,47ec8bcc6c0fcca487856f50f9fd3b31e31a43191799e0fd3935f82c98a231f9,
2022-05-20,2022-05-20T17:12,L,INBUR,33667451080,33604012256,2376260649,2379260649,42983470496,42980470496,https://www.bmv.com.mx/docs-pub/recompra/recompra_1192574_1.pdf,47ec8bcc6c0fcca487856f50f9fd3b31e31a43191799e0fd3935f82c98a231f9,
2022-05-27,2022-05-27T17:31,A,,33350334180,33255613243,0,0,496832044,496832044,https://www.bmv.com.mx/docs-pub/recompra/recompra_1194265_1.pdf,b24e8f710b725860276412e6ff0b5e527e7226a4a68cf902baee6b0d520251db,
2022-05-27,2022-05-27T17:31,AA,,33350334180,33255613243,0,0,20554697460,20554697460,https://www.bmv.com.mx/docs-pub/recompra/recompra_1194265_1.pdf,b24e8f710b725860276412e6ff0b5e527e7226a4a68cf902baee6b0d520251db,
2022-05-27,2022-05-27T17:31,L,INBUR,33350334180,33255613243,2390960649,2395260649,42968770496,42964470496,https://www.bmv.com.mx/docs-pub/recompra/recompra_1194265_1.pdf,b24e8f710b725860276412e6ff0b5e527e7226a4a68cf902baee6b0d520251db,
2022-05-31,2022-05-31T17:11,A,,33082512775,32867302982,0,0,496832044,496832044,https://www.bmv.com.mx/docs-pub/recompra/recompra_1194949_1.pdf,5620b3f88aa5aee012b0c9816452aa9caa7f0cdb5117ab1ce1cfa809daed3569,
2022-05-31,2022-05-31T17:11,AA,,33082512775,32867302982,0,0,20554697460,20554697460,https://www.bmv.com.mx/docs-pub/recompra/recompra_1194949_1.pdf,5620b3f88aa5aee012b0c9816452aa9caa7f0cdb5117ab1ce1cfa809daed3569,
2022-05-31,2022-05-31T17:11,L,INBUR,33082512775,32867302982,2403260649,2413260649,42956470496,42946470496,https://www.bmv.com.mx/docs-pub/recompra/recompra_1194949_1.pdf,5620b3f88aa5aee012b0c9816452aa9caa7f0cdb5117ab1ce1cfa809daed3569,
2022-06-03,2022-06-03T15:59,A,,32576784147,32344020663,0,0,495855027,495855027,https://www.bmv.com.mx/docs-pub/recompra/recompra_1196138_1.pdf,802d98bc0dbc6e5bab060fab91aa7a4fd1ea5bdfe6437ff3cb5b6fe0e7a50155,
2022-06-03,2022-06-03T15:59,AA,,32576784147,32344020663,0,0,20554697460,20554697460,https://www.bmv.com.mx/docs-pub/recompra/recompra_1196138_1.pdf,802d98bc0dbc6e5bab060fab91aa7a4fd1ea5bdfe6437ff3cb5b6fe0e7a50155,
2022-06-03,2022-06-03T15:59,L,INBUR,32576784147,32344020663,2427260649,2438660649,42933447513,42922047513,https://www.bmv.com.mx/docs-pub/recompra/recompra_1196138_1.pdf,802d98bc0dbc6e5bab060fab91aa7a4fd1ea5bdfe6437ff3cb5b6fe0e7a50155,
2022-06-10,2022-06-10T16:45,A,,31521422416,31389478225,0,0,495855027,495855027,https://www.bmv.com.mx/docs-pub/recompra/recompra_1197840_1.pdf,b5ea276eabe9cba80a070a88bc8f376b8d093e833d3779f02e64089673ec6cb5,
2022-06-10,2022-06-10T16:45,AA,,31521422416,31389478225,0,0,20554697460,20554697460,https://www.bmv.com.mx/docs-pub/recompra/recompra_1197840_1.pdf,b5ea276eabe9cba80a070a88bc8f376b8d093e833d3779f02e64089673ec6cb5,
2022-06-10,2022-06-10T16:45,L,INBUR,31521422416,31389478225,2480260649,2487059605,42880447513,42873648557,https://www.bmv.com.mx/docs-pub/recompra/recompra_1197840_1.pdf,b5ea276eabe9cba80a070a88bc8f376b8d093e833d3779f02e64089673ec6cb5,
2022-06-17,2022-06-17T16:18,A,,30923385801,30713625888,0,0,495855027,495855027,https://www.bmv.com.mx/docs-pub/recompra/recompra_1199315_1.pdf,3bc883ff011a92e31c86247cfcd0f726082e7012ef909e10878ce2f8ee5c02c8,
2022-06-17,2022-06-17T16:18,AA,,30923385801,30713625888,0,0,20554697460,20554697460,https://www.bmv.com.mx/docs-pub/recompra/recompra_1199315_1.pdf,3bc883ff011a92e31c86247cfcd0f726082e7012ef909e10878ce2f8ee5c02c8,
2022-06-17,2022-06-17T16:18,L,INBUR,30923385801,30713625888,2510660649,2521260649,42850047513,42839447513,https://www.bmv.com.mx/docs-pub/recompra/recompra_1199315_1.pdf,3bc883ff011a92e31c86247cfcd0f726082e7012ef909e10878ce2f8ee5c02c8,
2022-06-24,2022-06-24T16:02,A,,30436254730,30426761927,0,0,495855027,495855027,https://www.bmv.com.mx/docs-pub/recompra/recompra_1201075_1.pdf,a0a35f653ad231a89e94fb8feb9436e03d26a8f7e64014f10c1bbaa9ce1abaf1,
2022-06-24,2022-06-24T16:02,AA,,30436254730,30426761927,0,0,20554697460,20554697460,https://www.bmv.com.mx/docs-pub/recompra/recompra_1201075_1.pdf,a0a35f653ad231a89e94fb8feb9436e03d26a8f7e64014f10c1bbaa9ce1abaf1,
2022-06-24,2022-06-24T16:02,L,INBUR,30436254730,30426761927,2535260649,2535730649,42825447513,42824977513,https://www.bmv.com.mx/docs-pub/recompra/recompra_1201075_1.pdf,a0a35f653ad231a89e94fb8feb9436e03d26a8f7e64014f10c1bbaa9ce1abaf1,
2022-06-30,2022-06-30T16:09,A,,30332193617,30303453658,0,0,495855027,495855027,https://www.bmv.com.mx/docs-pub/recompra/recompra_1202405_1.pdf,641d322ec6d581188eb5a9c4a850cc5b1f8f598feb9a19dcea21649f7a565e04,
2022-06-30,2022-06-30T16:09,AA,,30332193617,30303453658,0,0,20554697460,20554697460,https://www.bmv.com.mx/docs-pub/recompra/recompra_1202405_1.pdf,641d322ec6d581188eb5a9c4a850cc5b1f8f598feb9a19dcea21649f7a565e04,
2022-06-30,2022-06-30T16:09,L,INBUR,30332193617,30303453658,2540360649,2541760649,42820347513,42818947513,https://www.bmv.com.mx/docs-pub/recompra/recompra_1202405_1.pdf,641d322ec6d581188eb5a9c4a850cc5b1f8f598feb9a19dcea21649f7a565e04,
2022-07-01,2022-07-01T16:03,A,,30303453658,30282749675,0,0,493337486,493337486,https://www.bmv.com.mx/docs-pub/recompra/recompra_1202866_1.pdf,06913bff6b4b6284c5a410061b9165ce20154c6321d3fe086d77ffbead3c40c8,
2022-07-01,2022-07-01T16:03,AA,,30303453658,30282749675,0,0,20554697460,20554697460,https://www.bmv.com.mx/docs-pub/recompra/recompra_1202866_1.pdf,06913bff6b4b6284c5a410061b9165ce20154c6321d3fe086d77ffbead3c40c8,
2022-07-01,2022-07-01T16:03,L,INBUR,30303453658,30282749675,2541760649,2542760649,42821465054,42820465054,https://www.bmv.com.mx/docs-pub/recompra/recompra_1202866_1.pdf,06913bff6b4b6284c5a410061b9165ce20154c6321d3fe086d77ffbead3c40c8,
2022-07-08,2022-07-08T16:48,A,,30068430369,30008054900,0,0,493337486,493337486,https://www.bmv.com.mx/docs-pub/recompra/recompra_1204327_1.pdf,016aa40017d26f9590bc29a637998b02a6f428b38f000a004cf7c00b24f681d0,
2022-07-08,2022-07-08T16:48,AA,,30068430369,30008054900,0,0,20554697460,20554697460,https://www.bmv.com.mx/docs-pub/recompra/recompra_1204327_1.pdf,016aa40017d26f9590bc29a637998b02a6f428b38f000a004cf7c00b24f681d0,
2022-07-08,2022-07-08T16:48,L,INBUR,30068430369,30008054900,2553260649,2556260649,42809965054,42806965054,https://www.bmv.com.mx/docs-pub/recompra/recompra_1204327_1.pdf,016aa40017d26f9590bc29a637998b02a6f428b38f000a004cf7c00b24f681d0,
2022-07-15,2022-07-15T16:29,A,,29713246851,29578874439,0,0,493337486,493337486,https://www.bmv.com.mx/docs-pub/recompra/recompra_1205588_1.pdf,0ad6c8d805230a74ea9a594099d2bb9f55d52d5d4ca2196f7c226fdc6c5da6a3,
2022-07-15,2022-07-15T16:29,AA,,29713246851,29578874439,0,0,20554697460,20554697460,https://www.bmv.com.mx/docs-pub/recompra/recompra_1205588_1.pdf,0ad6c8d805230a74ea9a594099d2bb9f55d52d5d4ca2196f7c226fdc6c5da6a3,
2022-07-15,2022-07-15T16:29,L,INBUR,29713246851,29578874439,2571260649,2578260649,42791965054,42784965054,https://www.bmv.com.mx/docs-pub/recompra/recompra_1205588_1.pdf,0ad6c8d805230a74ea9a594099d2bb9f55d52d5d4ca2196f7c226fdc6c5da6a3,
